benchmark,timeout,num_iterations,runs,solve_successes,solve_rate,mean_solver_runtime_s,mean_wall_seconds,mean_accepted_constraints,mean_accuracy_exact_match,mean_within_rel_pct,mean_luts,mean_fmax_mhz,mean_latency_ns,mean_adp_lut_ns,accuracy_best_pct,area_best_luts,latency_best_ns,adp_best_lut_ns_ref,accuracy_retention,accuracy_loss_pct,area_norm_to_best,latency_norm_to_best,adp_norm_to_best,area_overhead_pct,latency_overhead_pct,adp_overhead_pct,is_pareto,is_recommended,selection_reason,hw_quality_candidate,hw_quality_exclusion_reason
fp32_add_v1,300,10,3,3,1.0,1404.8756026731182,1505.5498462518055,6.0,0.0,0.0385,102.0,133.316,7.501,765.1020000000002,0.08613333333333333,80.0,7.501,765.1020000000002,0.44698142414860687,55.30185758513932,1.275,1.0,1.0,27.5,0.0,0.0,True,True,Pareto-optimal; within 1.00 ppt of best accuracy (0.0861); minimum ADP among remaining candidates,True,
