benchmark,timeout,num_iterations,runs,solve_successes,solve_rate,mean_solver_runtime_s,mean_wall_seconds,mean_accepted_constraints,mean_accuracy_exact_match,mean_within_rel_pct,mean_luts,mean_fmax_mhz,mean_latency_ns,mean_adp_lut_ns,accuracy_best_pct,area_best_luts,latency_best_ns,adp_best_lut_ns_ref,accuracy_retention,accuracy_loss_pct,area_norm_to_best,latency_norm_to_best,adp_norm_to_best,area_overhead_pct,latency_overhead_pct,adp_overhead_pct,is_pareto,is_recommended,selection_reason,hw_quality_candidate,hw_quality_exclusion_reason
fp32_add_v1,30,10,3,3,1.0,202.38767569698393,301.86359969774884,4.0,0.0,0.0159,80.0,33.542,29.8134,2385.072,0.08613333333333333,80.0,7.501,765.1020000000002,0.18459752321981426,81.54024767801857,1.0,3.974590054659379,3.117325533066179,0.0,297.4590054659379,211.73255330661786,True,False,,True,
fp32_add_v1,60,10,3,3,1.0,348.74707477974397,447.1070749759674,4.0,0.0,0.0159,80.0,33.542,29.8134,2385.072,0.08613333333333333,80.0,7.501,765.1020000000002,0.18459752321981426,81.54024767801857,1.0,3.974590054659379,3.117325533066179,0.0,297.4590054659379,211.73255330661786,True,False,,True,
fp32_add_v1,60,15,3,3,1.0,641.0048078019172,739.8398354848226,5.0,0.0,0.0159,80.0,33.542,29.8134,2385.072,0.08613333333333333,80.0,7.501,765.1020000000002,0.18459752321981426,81.54024767801857,1.0,3.974590054659379,3.117325533066179,0.0,297.4590054659379,211.73255330661786,True,False,,True,
fp32_add_v1,60,20,3,3,1.0,938.1453169664989,1036.6486242612202,5.0,0.0,0.0159,80.0,33.542,29.8134,2385.072,0.08613333333333333,80.0,7.501,765.1020000000002,0.18459752321981426,81.54024767801857,1.0,3.974590054659379,3.117325533066179,0.0,297.4590054659379,211.73255330661786,True,False,,True,
fp32_add_v1,60,30,3,3,1.0,1539.9874440717201,1638.516648054123,5.0,0.0,0.0159,80.0,33.542,29.8134,2385.072,0.08613333333333333,80.0,7.501,765.1020000000002,0.18459752321981426,81.54024767801857,1.0,3.974590054659379,3.117325533066179,0.0,297.4590054659379,211.73255330661786,True,False,,True,
fp32_add_v1,120,10,3,3,1.0,649.8362319339067,748.268992026647,4.0,0.0,0.0159,80.0,33.542,29.8134,2385.072,0.08613333333333333,80.0,7.501,765.1020000000002,0.18459752321981426,81.54024767801857,1.0,3.974590054659379,3.117325533066179,0.0,297.4590054659379,211.73255330661786,True,False,,True,
fp32_add_v1,120,20,3,3,1.0,1847.1805879014235,1948.3601931730907,5.333333333333333,0.032133333333333326,0.06993333333333335,116.0,133.316,7.501,870.116,0.08613333333333333,80.0,7.501,765.1020000000002,0.8119195046439631,18.808049535603693,1.45,1.0,1.137254901960784,45.0,0.0,13.725490196078399,True,False,,True,
fp32_add_v1,120,30,3,3,1.0,3045.7896935654185,3147.7236593564353,5.666666666666667,0.042833333333333334,0.07706666666666667,187.66666666666666,133.316,7.501,1407.6876666666667,0.08613333333333333,80.0,7.501,765.1020000000002,0.8947368421052633,10.52631578947367,2.345833333333333,1.0,1.839869281045751,134.58333333333331,0.0,83.98692810457513,True,False,,True,
fp32_add_v1,180,10,3,3,1.0,949.1095410796503,1047.3499433199565,4.0,0.0,0.0159,80.0,33.542,29.8134,2385.072,0.08613333333333333,80.0,7.501,765.1020000000002,0.18459752321981426,81.54024767801857,1.0,3.974590054659379,3.117325533066179,0.0,297.4590054659379,211.73255330661786,True,False,,True,
fp32_add_v1,180,15,3,3,1.0,1743.6874884764354,1845.4330651760101,5.666666666666667,0.042833333333333334,0.07706666666666667,187.66666666666666,133.316,7.501,1407.6876666666667,0.08613333333333333,80.0,7.501,765.1020000000002,0.8947368421052633,10.52631578947367,2.345833333333333,1.0,1.839869281045751,134.58333333333331,0.0,83.98692810457513,True,False,,True,
