benchmark,synth_target,component,timeout,num_iterations,repetition,driver_returncode,run_status,component_solve_status,solution_found,accepted_constraints,total_constraints,solver_attempts,solver_runtime_seconds_total,solver_runtime_seconds_max,enum_count_primary_total,enum_count_primary_last,wall_seconds,random_seed,luts,ffs,dsps,fmax_mhz,latency_ns,adp_lut_ns,accuracy_exact_match,within_rel_pct,abs_err_avg,abs_err_max,summary_path,log_path
mxint8_add_v1,mxint8_add,full_sum_v2,30,30,2,0,solved,solved,True,10,30,30,674.0698331352323,30.063928531482816,1075171,231090,791.9707009792328,43,31,0,0,98.445,10.158,314.89799999999997,-1.0,0.5892000000000001,30.933921875,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t30_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t30_i30_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,30,30,3,0,solved,solved,True,8,30,30,697.7910294495523,30.070622224360704,1169075,270423,817.2746684551239,44,52,0,0,49.254,20.3029,1055.7508,-1.0,0.223,23.879646875,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t30_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t30_i30_r03.log
mxint8_add_v1,mxint8_add,full_sum_v2,60,10,1,0,solved,solved,True,4,10,10,419.294268200174,60.1195624563843,478081,374986,538.0917003154755,42,43,0,0,46.99,21.2811,915.0872999999999,-1.0,0.46549999999999997,14.595540336914063,63.998046875,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i10_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i10_r01.log
mxint8_add_v1,mxint8_add,full_sum_v2,60,10,2,0,solved,solved,True,4,10,10,304.42815958335996,60.11145011521876,75817,43062,421.30238676071167,43,18,0,0,137.874,7.253,130.554,-1.0,0.1133,41.813761875,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i10_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i10_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,60,10,3,0,solved,solved,True,5,10,10,205.50846143998206,60.11644331365824,392734,195381,324.0917603969574,44,65,0,0,45.773,21.8469,1420.0485,-1.0,0.1588,29.3390134375,112.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i10_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i10_r03.log
mxint8_add_v1,mxint8_add,full_sum_v2,60,15,1,0,solved,solved,True,4,15,15,719.3115294445306,60.12246949598193,478081,374986,838.9594731330872,42,43,0,0,46.99,21.2811,915.0872999999999,-1.0,0.4646,14.564637788085937,63.9921875,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i15_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i15_r01.log
mxint8_add_v1,mxint8_add,full_sum_v2,60,15,2,0,solved,solved,True,6,15,15,501.72152795642614,60.116654580459,278680,103452,619.3086130619049,43,31,0,0,98.445,10.158,314.89799999999997,-1.0,0.5877,31.0227528125,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i15_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i15_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,60,15,3,0,solved,solved,True,6,15,15,468.1403020322323,60.12073804810643,633558,240824,587.0787415504456,44,47,0,0,49.254,20.3029,954.2363,-1.0,0.23809999999999998,22.3339475,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i15_r03.log
mxint8_add_v1,mxint8_add,full_sum_v2,60,20,1,0,solved,solved,True,4,20,20,1020.4140738267452,60.12591280601919,478081,374986,1139.719143629074,42,43,0,0,46.99,21.2811,915.0872999999999,-1.0,0.46259999999999996,14.62466740234375,110.25,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i20_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i20_r01.log
mxint8_add_v1,mxint8_add,full_sum_v2,60,20,2,0,solved,solved,True,8,20,20,713.2161854933947,60.11457797884941,614440,227073,830.7812345027924,43,31,0,0,98.445,10.158,314.89799999999997,-1.0,0.5886,30.9630515625,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i20_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i20_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,60,20,3,0,solved,solved,True,6,20,20,768.2682894617319,60.12328860349953,633558,240824,886.6903698444366,44,47,0,0,49.254,20.3029,954.2363,-1.0,0.23850000000000002,22.330237578125,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i20_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i20_r03.log
mxint8_add_v1,mxint8_add,full_sum_v2,60,30,1,0,solved,solved,True,5,30,30,1622.4727422762662,60.12528941594064,914711,436630,1741.2662675380707,42,44,0,0,49.366,20.2569,891.3036000000001,-1.0,0.5962,11.42289826171875,56.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i30_r01.log
mxint8_add_v1,mxint8_add,full_sum_v2,60,30,2,0,solved,solved,True,12,30,30,1192.315570577979,60.12009170278907,1603236,270172,1309.9417705535889,43,31,0,0,98.445,10.158,314.89799999999997,-1.0,0.5878,31.02476875,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i30_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,60,30,3,0,solved,solved,True,8,30,30,1297.2073125783354,60.12234161607921,1169075,270423,1415.8500652313232,44,52,0,0,49.254,20.3029,1055.7508,-1.0,0.2231,23.81115890625,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t60_i30_r03.log
mxint8_add_v1,mxint8_add,full_sum_v2,120,10,1,0,solved,solved,True,5,10,10,727.4994063675404,120.20049515552819,960780,482699,846.619060754776,42,44,0,0,49.366,20.2569,891.3036000000001,-1.0,0.5998,11.324223125,56.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i10_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i10_r01.log
mxint8_add_v1,mxint8_add,full_sum_v2,120,10,2,0,solved,solved,True,4,10,10,604.8147096540779,120.20522344298661,75817,43062,719.2163290977478,43,18,0,0,137.874,7.253,130.554,-1.0,0.1104,42.070927578125,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i10_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i10_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,120,10,3,0,solved,solved,True,5,10,10,385.486101558432,120.21472867019475,392734,195381,502.0823771953583,44,65,0,0,45.773,21.8469,1420.0485,-1.0,0.16,29.29421671875,112.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i10_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i10_r03.log
mxint8_add_v1,mxint8_add,full_sum_v2,120,15,1,0,solved,solved,True,7,15,15,1300.201848777011,120.20084589533508,2194365,672501,1418.29221534729,42,44,0,0,49.366,20.2569,891.3036000000001,-1.0,0.599,11.322620703125,56.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i15_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i15_r01.log
mxint8_add_v1,mxint8_add,full_sum_v2,120,15,2,0,solved,solved,True,6,15,15,981.869438778609,120.20244394801557,278680,103452,1098.804878950119,43,31,0,0,98.445,10.158,314.89799999999997,-1.0,0.5859000000000001,31.4801353125,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i15_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i15_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,120,15,3,0,solved,solved,True,6,15,15,886.7536695450544,120.2143963817507,633558,240824,1003.3294761180878,44,47,0,0,49.254,20.3029,954.2363,-1.0,0.23739999999999997,22.39826765625,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i15_r03.log
mxint8_add_v1,mxint8_add,full_sum_v2,120,20,1,0,solved,solved,True,6,20,20,1932.3467917628586,120.21063932403922,1721609,760829,2050.820093154907,42,44,0,0,49.366,20.2569,891.3036000000001,-1.0,0.5979,11.331150625,56.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i20_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i20_r01.log
mxint8_add_v1,mxint8_add,full_sum_v2,120,20,2,0,solved,solved,True,8,20,20,1374.3767549023032,120.20070455409586,614440,227073,1491.8622417449951,43,31,0,0,98.445,10.158,314.89799999999997,-1.0,0.5882999999999999,30.9988925,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i20_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i20_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,120,20,3,0,solved,solved,True,6,20,20,1487.7625747900456,120.20947598665953,633558,240824,1606.206779241562,44,47,0,0,49.254,20.3029,954.2363,-1.0,0.2357,22.361534453125,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i20_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i20_r03.log
mxint8_add_v1,mxint8_add,full_sum_v2,120,30,1,0,solved,solved,True,7,30,30,3082.6949145570397,120.19453537836671,2117096,595232,3201.0612664222717,42,44,0,0,49.366,20.2569,891.3036000000001,-1.0,0.5998,11.30091390625,56.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i30_r01.log
mxint8_add_v1,mxint8_add,full_sum_v2,120,30,2,0,solved,solved,True,12,30,30,2212.4539961796254,120.1922287736088,1603236,270172,2330.0636789798737,43,31,0,0,98.445,10.158,314.89799999999997,-1.0,0.5922999999999999,30.8607165625,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i30_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,120,30,3,0,solved,solved,True,8,30,30,2498.809232128784,120.20099346712232,1169075,270423,2617.239297389984,44,52,0,0,49.254,20.3029,1055.7508,-1.0,0.222,23.9075325,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t120_i30_r03.log
mxint8_add_v1,mxint8_add,full_sum_v2,180,10,1,0,solved,solved,True,6,10,10,970.8575351461768,180.21149390377104,1721609,760829,1089.1027855873108,42,44,0,0,49.366,20.2569,891.3036000000001,-1.0,0.599,11.38809265625,56.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i10_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i10_r01.log
mxint8_add_v1,mxint8_add,full_sum_v2,180,10,2,0,solved,solved,True,4,10,10,905.0416259430349,180.22498836368322,75817,43062,1020.7185251712799,43,18,0,0,137.874,7.253,130.554,-1.0,0.111,41.93284734375,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i10_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i10_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,180,10,3,0,solved,solved,True,5,10,10,565.5874860435724,180.24029400013387,392734,195381,682.2307889461517,44,65,0,0,45.773,21.8469,1420.0485,-1.0,0.1591,29.297708515625,112.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i10_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i10_r03.log
mxint8_add_v1,mxint8_add,full_sum_v2,180,15,1,0,solved,solved,True,8,15,15,1839.3855132758617,180.2188250850886,3536203,957458,1957.381597995758,42,44,0,0,49.366,20.2569,891.3036000000001,-1.0,0.5998,11.2711403125,56.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i15_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i15_r01.log
mxint8_add_v1,mxint8_add,full_sum_v2,180,15,2,0,solved,solved,True,6,15,15,1461.996234625578,180.23264617472887,278680,103452,1579.0749762058258,43,31,0,0,98.445,10.158,314.89799999999997,-1.0,0.5891,31.108262890625,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i15_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i15_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,180,15,3,0,solved,solved,True,6,15,15,1306.9721875935793,180.24957930482924,633558,240824,1425.2766757011414,44,47,0,0,49.254,20.3029,954.2363,-1.0,0.2377,22.36758890625,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i15_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i15_r03.log
mxint8_add_v1,mxint8_add,full_sum_v2,180,20,1,0,solved,solved,True,7,20,20,2742.3007581625134,180.2250631880015,2578745,857136,2860.396409034729,42,44,0,0,49.366,20.2569,891.3036000000001,-1.0,0.5996,11.3986396875,56.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i20_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i20_r01.log
mxint8_add_v1,mxint8_add,full_sum_v2,180,20,2,0,solved,solved,True,8,20,20,2034.5392513964325,180.22439428977668,614440,227073,2152.064321756363,43,31,0,0,98.445,10.158,314.89799999999997,-1.0,0.5897,30.9774962890625,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i20_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i20_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,180,20,3,0,solved,solved,True,6,20,20,2208.1617074441165,180.24173284322023,633558,240824,2326.419597387314,44,47,0,0,49.254,20.3029,954.2363,-1.0,0.2368,22.2766575,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i20_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i20_r03.log
mxint8_add_v1,mxint8_add,full_sum_v2,180,30,1,0,solved,solved,True,8,30,30,4528.5061264727265,180.22440514154732,3457572,878827,4647.079118728638,42,44,0,0,49.366,20.2569,891.3036000000001,-1.0,0.5993999999999999,11.3546465625,56.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i30_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i30_r01.log
mxint8_add_v1,mxint8_add,full_sum_v2,180,30,2,0,solved,solved,True,12,30,30,3232.6719825137407,180.2185358442366,1603236,270172,3350.0703167915344,43,31,0,0,98.445,10.158,314.89799999999997,-1.0,0.5902000000000001,30.82248875,144.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i30_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i30_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,180,30,3,0,solved,solved,True,9,30,30,3940.641663789749,180.24260785989463,5001831,1511544,4058.7959864139557,44,48,0,0,46.988,21.282,1021.5360000000001,-1.0,0.23800000000000002,21.4315465625,128.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i30_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t180_i30_r03.log
mxint8_add_v1,mxint8_add,full_sum_v2,300,10,1,0,solved,solved,True,6,10,10,1450.86572612077,300.31872816570103,1721609,760829,1569.2920701503754,42,44,0,0,49.366,20.2569,891.3036000000001,-1.0,0.5986,11.34150359375,56.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t300_i10_r01.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t300_i10_r01.log
mxint8_add_v1,mxint8_add,full_sum_v2,300,10,2,0,solved,solved,True,4,10,10,1780.439230889082,300.30813946947455,4052244,4019489,1898.6300230026245,43,40,0,0,56.063,17.8371,713.4839999999999,-1.0,0.2501,37.5420184375,208.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t300_i10_r02.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t300_i10_r02.log
mxint8_add_v1,mxint8_add,full_sum_v2,300,10,3,0,solved,solved,True,5,10,10,925.8923624642193,300.29231794923544,392734,195381,1044.1355998516083,44,65,0,0,45.773,21.8469,1420.0485,-1.0,0.1605,29.30701375,112.0,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t300_i10_r03.json,/home/josephluke/Program-Synthesis-for-Efficient-ML/results/hyperparameter_sweep/fine_v3/raw/mxint8_add_v1_t300_i10_r03.log
