benchmark,timeout,num_iterations,runs,solve_successes,solve_rate,mean_solver_runtime_s,mean_wall_seconds,mean_accepted_constraints,mean_accuracy_exact_match,mean_within_rel_pct,mean_luts,mean_fmax_mhz,mean_latency_ns,mean_adp_lut_ns,accuracy_best_pct,area_best_luts,latency_best_ns,adp_best_lut_ns_ref,accuracy_retention,accuracy_loss_pct,area_norm_to_best,latency_norm_to_best,adp_norm_to_best,area_overhead_pct,latency_overhead_pct,adp_overhead_pct,is_pareto,is_recommended,selection_reason,hw_quality_candidate,hw_quality_exclusion_reason
mxint8_add_v2,180,30,3,3,1.0,2927.1737876782813,3045.72785615921,13.333333333333334,,0.8018666666666666,84.0,43.85,22.818399999999997,1909.959,0.8202333333333333,80.0,22.1391,1909.959,0.9776079977242248,2.239200227577516,1.05,1.0306832707743312,1.0,5.0,3.068327077433129,0.0,False,False,,True,
mxint8_mul_sub,30,15,3,0,0.0,,107.58098300298055,,,,,,,,,,,,,,,,,,,,False,False,,False,missing_accuracy+luts+latency+adp
mxint8_mul_sub,30,30,3,0,0.0,,367.28149064381915,,,,,,,,,,,,,,,,,,,,False,False,,False,missing_accuracy+luts+latency+adp
mxint8_mul_sub,60,15,3,0,0.0,,327.76231479644775,,,,,,,,,,,,,,,,,,,,False,False,,False,missing_accuracy+luts+latency+adp
mxint8_mul_sub,60,30,3,0,0.0,,912.9609518051147,,,,,,,,,,,,,,,,,,,,False,False,,False,missing_accuracy+luts+latency+adp
mxint8_mul_sub,180,15,3,0,0.0,,832.631285905838,,,,,,,,,,,,,,,,,,,,False,False,,False,missing_accuracy+luts+latency+adp
mxint8_mul_sub,180,30,3,0,0.0,,3527.870688676834,,,,,,,,,,,,,,,,,,,,False,False,,False,missing_accuracy+luts+latency+adp
mxint8_mul_v2,30,15,3,3,1.0,36.106525246053934,151.3798804283142,8.0,,0.7845333333333332,20.333333333333332,385.42266666666666,2.6653333333333333,52.46,0.7871333333333334,20.333333333333332,2.6653333333333333,52.46,0.9966968747353263,0.3303125264673699,1.0,1.0,1.0,0.0,0.0,0.0,False,False,,True,
mxint8_mul_v2,30,30,3,3,1.0,162.23254408997795,277.00395250320435,15.333333333333334,,0.7849,20.333333333333332,385.42266666666666,2.6653333333333333,52.46,0.7871333333333334,20.333333333333332,2.6653333333333333,52.46,0.9971627000931651,0.2837299906834898,1.0,1.0,1.0,0.0,0.0,0.0,False,False,,True,
mxint8_mul_v2,60,15,3,3,1.0,38.44999782306453,153.5105004310608,8.0,,0.7866666666666666,20.333333333333332,385.42266666666666,2.6653333333333333,52.46,0.7871333333333334,20.333333333333332,2.6653333333333333,52.46,0.9994071313627508,0.059286863724916525,1.0,1.0,1.0,0.0,0.0,0.0,False,False,,True,
mxint8_mul_v2,60,30,3,3,1.0,182.67837384715676,298.0935981273651,15.333333333333334,,0.7871333333333334,20.333333333333332,385.42266666666666,2.6653333333333333,52.46,0.7871333333333334,20.333333333333332,2.6653333333333333,52.46,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,True,Pareto-optimal; within 1.00 ppt of best accuracy (0.7871); minimum ADP among remaining candidates,True,
mxint8_mul_v2,180,15,3,3,1.0,38.98468772880733,154.98532438278198,8.0,,0.7864333333333334,20.333333333333332,385.42266666666666,2.6653333333333333,52.46,0.7871333333333334,20.333333333333332,2.6653333333333333,52.46,0.9991106970441265,0.08893029558735363,1.0,1.0,1.0,0.0,0.0,0.0,False,False,,True,
mxint8_mul_v2,180,30,3,3,1.0,185.75377288709083,300.9759476184845,15.333333333333334,,0.7848666666666665,20.333333333333332,385.42266666666666,2.6653333333333333,52.46,0.7871333333333334,20.333333333333332,2.6653333333333333,52.46,0.9971203523333613,0.28796476666386817,1.0,1.0,1.0,0.0,0.0,0.0,False,False,,True,
